Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-07-15 00:00:00-04:00,0.084205128,0.084636919,0.084205128,0.084205128,10953600,0,0
1981-07-16 00:00:00-04:00,0.08636412,0.087227707,0.08636412,0.08636412,15232000,0,0
1981-07-17 00:00:00-04:00,0.089386642,0.089818438,0.089386642,0.089386642,19824000,0,0
1981-07-20 00:00:00-04:00,0.083773344,0.083773344,0.083341554,0.083341554,23654400,0,0
1981-07-21 00:00:00-04:00,0.083341552,0.083341552,0.082909755,0.082909755,31942400,0,0
1981-07-22 00:00:00-04:00,0.079023616,0.079023616,0.07815925,0.07815925,22668800,0,0
1981-07-23 00:00:00-04:00,0.080319002,0.080750799,0.080319002,0.080319002,34451200,0,0
1981-07-24 00:00:00-04:00,0.082909755,0.083341552,0.082909755,0.082909755,28851200,0,0
1981-07-27 00:00:00-04:00,0.08636412,0.086795911,0.08636412,0.08636412,17337600,0,0
1981-07-28 00:00:00-04:00,0.083773344,0.083773344,0.083341554,0.083341554,22848000,0,0
1981-07-29 00:00:00-04:00,0.082477985,0.082477985,0.082046188,0.082046188,15500800,0,0
1981-07-30 00:00:00-04:00,0.085068725,0.085932312,0.085068725,0.085068725,9900800,0,0
1981-07-31 00:00:00-04:00,0.08636412,0.086795911,0.08636412,0.08636412,10953600,0,0
1981-08-03 00:00:00-04:00,0.08636411,0.08636411,0.085500523,0.085500523,12432000,0,0
1981-08-04 00:00:00-04:00,0.086795889,0.087227685,0.086795889,0.086795889,31673600,0,0
1981-08-05 00:00:00-04:00,0.089386642,0.089818438,0.089386642,0.089386642,17494400,0,0
1981-08-06 00:00:00-04:00,0.087659455,0.087659455,0.087227665,0.087227665,10528000,0,0
1981-08-07 00:00:00-04:00,0.087227665,0.087659455,0.087227665,0.087227665,9206400,0,0
1981-08-10 00:00:00-04:00,0.087227665,0.087227665,0.087227665,0.087227665,0,0,0
1981-08-11 00:00:00-04:00,0.085500499,0.085500499,0.084636912,0.084636912,71456000,0,0
1981-08-12 00:00:00-04:00,0.083341552,0.083341552,0.082909755,0.082909755,26275200,0,0
1981-08-13 00:00:00-04:00,0.080750799,0.080750799,0.080319002,0.080319002,27484800,0,0
1981-08-14 00:00:00-04:00,0.079887194,0.079887194,0.079023607,0.079023607,24192000,0,0
1981-08-17 00:00:00-04:00,0.077295674,0.077295674,0.076432087,0.076432087,18905600,0,0
1981-08-18 00:00:00-04:00,0.07556848,0.07556848,0.074704893,0.074704893,17001600,0,0
1981-08-19 00:00:00-04:00,0.07470489,0.07470489,0.073841304,0.073841304,20675200,0,0
1981-08-20 00:00:00-04:00,0.074704893,0.075136689,0.074704893,0.074704893,17113600,0,0
1981-08-21 00:00:00-04:00,0.070386989,0.070386989,0.069523402,0.069523402,41910400,0,0
1981-08-24 00:00:00-04:00,0.065636454,0.065636454,0.065204658,0.065204658,23072000,0,0
1981-08-25 00:00:00-04:00,0.066932648,0.067364439,0.066932648,0.066932648,40700800,0,0
1981-08-26 00:00:00-04:00,0.066068232,0.066068232,0.065636441,0.065636441,33600000,0,0
1981-08-27 00:00:00-04:00,0.066068254,0.066500823,0.066068254,0.066068254,25916800,0,0
1981-08-28 00:00:00-04:00,0.069523402,0.069955192,0.069523402,0.069523402,38035200,0,0
1981-08-31 00:00:00-04:00,0.069523402,0.069955192,0.069523402,0.069523402,40947200,0,0
1981-09-01 00:00:00-04:00,0.073841304,0.0742731,0.073841304,0.073841304,37027200,0,0
1981-09-02 00:00:00-04:00,0.075136676,0.075568467,0.075136676,0.075136676,19376000,0,0
1981-09-03 00:00:00-04:00,0.072114152,0.072114152,0.071250565,0.071250565,37475200,0,0
1981-09-04 00:00:00-04:00,0.070818759,0.070818759,0.070386969,0.070386969,15254400,0,0
1981-09-08 00:00:00-04:00,0.068659818,0.068659818,0.068228021,0.068228021,25446400,0,0
1981-09-09 00:00:00-04:00,0.068228021,0.068659818,0.068228021,0.068228021,30531200,0,0
1981-09-10 00:00:00-04:00,0.068659797,0.069091588,0.068659797,0.068659797,34809600,0,0
1981-09-11 00:00:00-04:00,0.068228044,0.068228044,0.067796253,0.067796253,17539200,0,0
1981-09-14 00:00:00-04:00,0.066068232,0.066068232,0.065636441,0.065636441,27686400,0,0
1981-09-15 00:00:00-04:00,0.064341105,0.064341105,0.063909315,0.063909315,19510400,0,0
1981-09-16 00:00:00-04:00,0.063045678,0.063045678,0.062613882,0.062613882,19353600,0,0
1981-09-17 00:00:00-04:00,0.061318522,0.061318522,0.060886726,0.060886726,19376000,0,0
1981-09-18 00:00:00-04:00,0.061318532,0.061750322,0.061318532,0.061318532,26320000,0,0
1981-09-21 00:00:00-04:00,0.061750341,0.062182138,0.061750341,0.061750341,49033600,0,0
1981-09-22 00:00:00-04:00,0.058727756,0.058727756,0.058295965,0.058295965,47420800,0,0
1981-09-23 00:00:00-04:00,0.057864191,0.057864191,0.057000604,0.057000604,28201600,0,0
1981-09-24 00:00:00-04:00,0.057000607,0.057000607,0.056568816,0.056568816,18300800,0,0
1981-09-25 00:00:00-04:00,0.05009113,0.05009113,0.049227543,0.049227543,34608000,0,0
1981-09-28 00:00:00-04:00,0.049659319,0.050091115,0.049659319,0.049659319,91728000,0,0
1981-09-29 00:00:00-04:00,0.052250095,0.052681891,0.052250095,0.052250095,94684800,0,0
1981-09-30 00:00:00-04:00,0.052681897,0.053113687,0.052681897,0.052681897,49996800,0,0
1981-10-01 00:00:00-04:00,0.052681897,0.053113687,0.052681897,0.052681897,61129600,0,0
1981-10-02 00:00:00-04:00,0.057000604,0.0574324,0.057000604,0.057000604,45046400,0,0
1981-10-05 00:00:00-04:00,0.058727771,0.059591358,0.058727771,0.058727771,43097600,0,0
1981-10-06 00:00:00-04:00,0.058727756,0.058727756,0.058295965,0.058295965,28358400,0,0
1981-10-07 00:00:00-04:00,0.061750341,0.062613928,0.061750341,0.061750341,38841600,0,0
1981-10-08 00:00:00-04:00,0.063909315,0.064341105,0.063909315,0.063909315,31091200,0,0
1981-10-09 00:00:00-04:00,0.064341098,0.065204685,0.064341098,0.064341098,54521600,0,0
1981-10-12 00:00:00-04:00,0.06650079,0.066932587,0.06650079,0.06650079,27350400,0,0
1981-10-13 00:00:00-04:00,0.06650079,0.067364377,0.06650079,0.06650079,44195200,0,0
1981-10-14 00:00:00-04:00,0.063045678,0.063045678,0.062613882,0.062613882,30979200,0,0
1981-10-15 00:00:00-04:00,0.063909315,0.064341105,0.063909315,0.063909315,29433600,0,0
1981-10-16 00:00:00-04:00,0.063477516,0.063477516,0.063045725,0.063045725,36467200,0,0
1981-10-19 00:00:00-04:00,0.064341098,0.064772894,0.064341098,0.064341098,20585600,0,0
1981-10-20 00:00:00-04:00,0.067796253,0.068228044,0.067796253,0.067796253,35728000,0,0
1981-10-21 00:00:00-04:00,0.067796253,0.068228044,0.067796253,0.067796253,76899200,0,0
1981-10-22 00:00:00-04:00,0.067796228,0.067796228,0.067364432,0.067364432,32278400,0,0
1981-10-23 00:00:00-04:00,0.066068232,0.066068232,0.065636441,0.065636441,27910400,0,0
1981-10-26 00:00:00-05:00,0.065636441,0.066068232,0.065636441,0.065636441,27283200,0,0
1981-10-27 00:00:00-05:00,0.066932648,0.067796236,0.066932648,0.066932648,85590400,0,0
1981-10-28 00:00:00-05:00,0.069091581,0.069523377,0.069091581,0.069091581,44172800,0,0
1981-10-29 00:00:00-05:00,0.068659818,0.068659818,0.068228021,0.068228021,30486400,0,0
1981-10-30 00:00:00-05:00,0.069091581,0.069523377,0.069091581,0.069091581,52729600,0,0
1981-11-02 00:00:00-05:00,0.069091581,0.069523377,0.069091581,0.069091581,36915200,0,0
1981-11-03 00:00:00-05:00,0.068659818,0.068659818,0.068228021,0.068228021,28380800,0,0
1981-11-04 00:00:00-05:00,0.066932587,0.066932587,0.06650079,0.06650079,23811200,0,0
1981-11-05 00:00:00-05:00,0.062182138,0.062182138,0.061750341,0.061750341,23363200,0,0
1981-11-06 00:00:00-05:00,0.062182136,0.062613927,0.062182136,0.062182136,24595200,0,0
1981-11-09 00:00:00-05:00,0.063045725,0.063477516,0.063045725,0.063045725,20384000,0,0
1981-11-10 00:00:00-05:00,0.063477509,0.063909305,0.063477509,0.063477509,16755200,0,0
1981-11-11 00:00:00-05:00,0.065204658,0.065636454,0.065204658,0.065204658,27440000,0,0
1981-11-12 00:00:00-05:00,0.067364432,0.067796228,0.067364432,0.067364432,39916800,0,0
1981-11-13 00:00:00-05:00,0.063045678,0.063045678,0.062613882,0.062613882,21011200,0,0
1981-11-16 00:00:00-05:00,0.062182138,0.062182138,0.061750341,0.061750341,22556800,0,0
1981-11-17 00:00:00-05:00,0.063045725,0.063477516,0.063045725,0.063045725,35414400,0,0
1981-11-18 00:00:00-05:00,0.065204658,0.065636454,0.065204658,0.065204658,29142400,0,0
1981-11-19 00:00:00-05:00,0.065204658,0.065636454,0.065204658,0.065204658,40006400,0,0
1981-11-20 00:00:00-05:00,0.065636441,0.066068232,0.065636441,0.065636441,38102400,0,0
1981-11-23 00:00:00-05:00,0.063477469,0.063477469,0.062613882,0.062613882,22960000,0,0
1981-11-24 00:00:00-05:00,0.062613927,0.062613927,0.062182136,0.062182136,22153600,0,0
1981-11-25 00:00:00-05:00,0.063477509,0.063909305,0.063477509,0.063477509,52550400,0,0
1981-11-27 00:00:00-05:00,0.065204658,0.065636454,0.065204658,0.065204658,37251200,0,0
1981-11-30 00:00:00-05:00,0.064772894,0.064772894,0.064341098,0.064341098,23968000,0,0
1981-12-01 00:00:00-05:00,0.064341098,0.064772894,0.064341098,0.064341098,23385600,0,0
1981-12-02 00:00:00-05:00,0.064772874,0.065204665,0.064772874,0.064772874,37564800,0,0
1981-12-03 00:00:00-05:00,0.064341105,0.064341105,0.063909315,0.063909315,20428800,0,0
1981-12-04 00:00:00-05:00,0.065636441,0.066068232,0.065636441,0.065636441,137155200,0,0
1981-12-07 00:00:00-05:00,0.066068254,0.066500823,0.066068254,0.066068254,59292800,0,0
1981-12-08 00:00:00-05:00,0.065636461,0.065636461,0.064772874,0.064772874,50624000,0,0
1981-12-09 00:00:00-05:00,0.065204658,0.065636454,0.065204658,0.065204658,34272000,0,0
1981-12-10 00:00:00-05:00,0.065204658,0.065636454,0.065204658,0.065204658,37408000,0,0
1981-12-11 00:00:00-05:00,0.065204665,0.065636461,0.064772874,0.064772874,76092800,0,0
1981-12-14 00:00:00-05:00,0.063477469,0.063477469,0.062613882,0.062613882,25244800,0,0
1981-12-15 00:00:00-05:00,0.064341098,0.064772894,0.064341098,0.064341098,31315200,0,0
1981-12-16 00:00:00-05:00,0.067364432,0.067796228,0.067364432,0.067364432,65452800,0,0
1981-12-17 00:00:00-05:00,0.072977744,0.07340954,0.072977744,0.072977744,51452800,0,0
1981-12-18 00:00:00-05:00,0.079023607,0.079455398,0.079023607,0.079023607,71724800,0,0
1981-12-21 00:00:00-05:00,0.076000271,0.076000271,0.075568475,0.075568475,56403200,0,0
1981-12-22 00:00:00-05:00,0.076863915,0.077295706,0.076863915,0.076863915,53827200,0,0
1981-12-23 00:00:00-05:00,0.075568467,0.075568467,0.075136676,0.075136676,28896000,0,0
1981-12-24 00:00:00-05:00,0.075568475,0.076000271,0.075568475,0.075568475,28918400,0,0
1981-12-28 00:00:00-05:00,0.072977721,0.072977721,0.07211414,0.07211414,36579200,0,0
1981-12-29 00:00:00-05:00,0.073409505,0.074273092,0.073409505,0.073409505,24236800,0,0
1981-12-30 00:00:00-05:00,0.076432087,0.076863883,0.076432087,0.076432087,32188800,0,0
1981-12-31 00:00:00-05:00,0.076432087,0.076863883,0.076432087,0.076432087,54656000,0,0
1982-01-04 00:00:00-05:00,0.076432071,0.076432071,0.076000281,0.076000281,71254400,0,0
1982-01-05 00:00:00-05:00,0.072977721,0.072977721,0.07211414,0.07211414,35840000,0,0
1982-01-06 00:00:00-05:00,0.071682356,0.071682356,0.071250565,0.071250565,66080000,0,0
1982-01-07 00:00:00-05:00,0.0665008,0.0665008,0.065636441,0.065636441,70044800,0,0
1982-01-08 00:00:00-05:00,0.068659797,0.069091588,0.068659797,0.068659797,56604800,0,0
1982-01-11 00:00:00-05:00,0.064772894,0.064772894,0.064341098,0.064341098,33331200,0,0
1982-01-12 00:00:00-05:00,0.062613927,0.062613927,0.062182136,0.062182136,59920000,0,0
1982-01-13 00:00:00-05:00,0.062182138,0.062182138,0.061750341,0.061750341,41753600,0,0
1982-01-14 00:00:00-05:00,0.064772874,0.065204665,0.064772874,0.064772874,25715200,0,0
1982-01-15 00:00:00-05:00,0.069091581,0.069955168,0.069091581,0.069091581,46704000,0,0
1982-01-18 00:00:00-05:00,0.070386969,0.071250555,0.070386969,0.070386969,28000000,0,0
1982-01-19 00:00:00-05:00,0.069523384,0.069523384,0.068659797,0.068659797,55507200,0,0
1982-01-20 00:00:00-05:00,0.0699552,0.070386996,0.0699552,0.0699552,25827200,0,0
1982-01-21 00:00:00-05:00,0.071250565,0.071682356,0.071250565,0.071250565,33331200,0,0
1982-01-22 00:00:00-05:00,0.071682341,0.072114138,0.071682341,0.071682341,24259200,0,0
1982-01-25 00:00:00-05:00,0.069955192,0.069955192,0.069523402,0.069523402,44710400,0,0
1982-01-26 00:00:00-05:00,0.067796236,0.067796236,0.066932648,0.066932648,21212800,0,0
1982-01-27 00:00:00-05:00,0.067364432,0.068228019,0.067364432,0.067364432,31360000,0,0
